Id,Sales
6192,5895.0
6193,12323.0
6194,16752.0
6195,3566.0
6196,4536.0
6197,10933.0
6198,3312.0
6199,8086.0
6200,5165.0
6201,5990.0
6202,5254.0
6203,5244.0
6204,5175.0
6205,5990.0
6206,7696.0
6207,6102.0
6208,6351.0
6209,5822.0
6210,3684.0
6211,4405.0
6212,5877.0
6213,4184.0
6214,4980.0
6215,6603.0
6216,5650.0
6217,5089.0
6218,6665.0
6219,5605.0
6220,6822.0
6221,7131.0
6222,6409.0
6223,4629.0
6224,2724.0
6225,5521.0
6226,5237.0
6227,4366.0
6228,4062.0
6229,7066.0
6230,4950.0
6231,8651.0
6232,5730.0
6233,4432.0
6234,4251.0
6235,3903.0
6236,7079.0
6237,4428.0
6238,6161.0
6239,17078.0
6240,6685.0
6241,6731.0
6242,4657.0
6243,4013.0
6244,5696.0
6245,3675.0
6246,6025.0
6247,9260.0
6248,4129.0
6249,11961.0
6250,10253.0
6251,4530.0
6252,5949.0
6253,5999.0
6254,5957.0
6255,4798.0
6256,8388.0
6257,6560.0
6258,7178.0
6259,3731.0
6260,6882.0
6261,4912.0
6262,8159.0
6263,5129.0
6264,4685.0
6265,4782.0
6266,6193.0
6267,6456.0
6268,8958.0
6269,5105.0
6270,8728.0
6271,5486.0
6272,8315.0
6273,4292.0
6274,3686.0
6275,4893.0
6276,7892.0
6277,4867.0
6278,7132.0
6279,4785.0
6280,8586.0
6281,3993.0
6282,6838.0
6283,4811.0
6284,3449.0
6285,13864.0
6286,14876.0
6287,5561.0
6288,6353.0
6289,6815.0
6290,9241.0
6291,9018.0
6292,4789.0
6293,6356.0
6294,4338.0
6295,6649.0
6296,4011.0
6297,5078.0
6298,4064.0
6299,5009.0
6300,6743.0
6301,5410.0
6302,3400.0
6303,5679.0
6304,3551.0
6305,3636.0
6306,5674.0
6307,5296.0
6308,7190.0
6309,6860.0
6310,6873.0
6311,5311.0
6312,5495.0
6313,11015.0
6314,7927.0
6315,4773.0
6316,4455.0
6317,9339.0
6318,4013.0
6319,6066.0
6320,2650.0
6321,3848.0
6322,6205.0
6323,6459.0
6324,3330.0
6325,8330.0
6326,8360.0
6327,10062.0
6328,5497.0
6329,9731.0
6330,2604.0
6331,5098.0
6332,5135.0
6333,3138.0
6334,6857.0
6335,4301.0
6336,4692.0
6337,7527.0
6338,9177.0
6339,7563.0
6340,4451.0
6341,4259.0
6342,8040.0
6343,6252.0
6344,4746.0
6345,4348.0
6346,6832.0
6347,8478.0
6348,3051.0
6349,5211.0
6350,7147.0
6351,6654.0
6352,11854.0
6353,5313.0
6354,9298.0
6355,5427.0
6356,4895.0
6357,2198.0
6358,4963.0
6359,6265.0
6360,5706.0
6361,7187.0
6362,4263.0
6363,3947.0
6364,6040.0
6365,4054.0
6366,7505.0
6367,4650.0
6368,7491.0
6369,7624.0
6370,4463.0
6371,8194.0
6372,6309.0
6373,5320.0
6374,5262.0
6375,4012.0
6376,9100.0
6377,6006.0
6378,4048.0
6379,5810.0
6380,6945.0
6381,6598.0
6382,4838.0
6383,7190.0
6384,4700.0
6385,5182.0
6386,5204.0
6387,7535.0
6388,4996.0
6389,5548.0
6390,4088.0
6391,4387.0
6392,3902.0
6393,4195.0
6394,8257.0
6395,8033.0
6396,9068.0
6397,8581.0
6398,8390.0
6399,5317.0
6400,4824.0
6401,10403.0
6402,10789.0
6403,5390.0
6404,7320.0
6405,6824.0
6406,5473.0
6407,5183.0
6408,9251.0
6409,5781.0
6410,6093.0
6411,5249.0
6412,2090.0
6413,8907.0
6414,5466.0
6415,4278.0
6416,4255.0
6417,4172.0
6418,6146.0
6419,5396.0
6420,6335.0
6421,5761.0
6422,3584.0
6423,3296.0
6424,2739.0
6425,6088.0
6426,17828.0
6427,4313.0
6428,5296.0
6429,4736.0
6430,4568.0
6431,4355.0
6432,4343.0
6433,2374.0
6434,7187.0
6435,6280.0
6436,2676.0
6437,7388.0
6438,3731.0
6439,4214.0
6440,10627.0
6441,6202.0
6442,10594.0
6443,3612.0
6444,6046.0
6445,3771.0
6446,4329.0
6447,12370.0
6448,11024.0
6449,6128.0
6450,4877.0
6451,4194.0
6452,5212.0
6453,4631.0
6454,8779.0
6455,4715.0
6456,5723.0
6457,6601.0
6458,3670.0
6459,6511.0
6460,6393.0
6461,6794.0
6462,6163.0
6463,3523.0
6464,5543.0
6465,5336.0
6466,8044.0
6467,7281.0
6468,6019.0
6469,3842.0
6470,7945.0
6471,4837.0
6472,3903.0
6473,6185.0
6474,6238.0
6475,5695.0
6476,4895.0
6477,5490.0
6478,5676.0
6479,4780.0
6480,6505.0
6481,6312.0
6482,3914.0
6483,7716.0
6484,4876.0
6485,4221.0
6486,9408.0
6487,4243.0
6488,3843.0
6489,6015.0
6490,7362.0
6491,9223.0
6492,5162.0
6493,5834.0
6494,5459.0
6495,5801.0
6496,4959.0
6497,7713.0
6498,2682.0
6499,3492.0
6500,5190.0
6501,4656.0
6502,4409.0
6503,5390.0
6504,5535.0
6505,4736.0
6506,7159.0
6507,5374.0
6508,0.0
6509,4315.0
6510,6065.0
6511,5910.0
6512,6291.0
6513,6965.0
6514,4259.0
6515,8356.0
6516,6889.0
6517,8225.0
6518,4545.0
6519,3118.0
6520,7466.0
6521,5281.0
6522,8096.0
6523,5876.0
6524,4555.0
6525,7486.0
6526,4649.0
6527,4730.0
6528,6618.0
6529,4879.0
6530,8166.0
6531,8209.0
6532,6763.0
6533,3956.0
6534,4051.0
6535,3937.0
6536,2489.0
6537,6891.0
6538,4499.0
6539,7183.0
6540,3255.0
6541,5218.0
6542,5394.0
6543,9013.0
6544,3782.0
6545,4346.0
6546,3843.0
6547,9202.0
6548,4541.0
6549,6501.0
6550,7928.0
6551,6944.0
6552,6517.0
6553,5338.0
6554,5768.0
6555,4528.0
6556,4924.0
6557,9471.0
6558,7146.0
6559,8842.0
6560,14272.0
6561,5215.0
6562,4352.0
6563,5250.0
6564,8074.0
6565,10756.0
6566,6761.0
6567,6947.0
6568,6833.0
6569,6040.0
6570,4824.0
6571,4447.0
6572,5077.0
6573,3950.0
6574,3271.0
6575,4155.0
6576,6429.0
6577,15107.0
6578,5501.0
6579,4698.0
6580,5980.0
6581,2953.0
6582,5354.0
6583,4135.0
6584,8543.0
6585,5843.0
6586,5423.0
6587,11799.0
6588,11463.0
6589,4187.0
6590,6193.0
6591,3308.0
6592,5351.0
6593,4864.0
6594,8257.0
6595,4242.0
6596,4041.0
6597,4729.0
6598,4910.0
6599,5416.0
6600,6017.0
6601,4235.0
6602,6570.0
6603,6966.0
6604,5442.0
6605,3924.0
6606,2883.0
6607,7023.0
6608,4460.0
6609,8309.0
6610,3210.0
6611,4877.0
6612,4960.0
6613,5413.0
6614,4300.0
6615,4564.0
6616,5165.0
6617,7244.0
6618,7643.0
6619,4716.0
6620,3901.0
6621,5625.0
6622,5283.0
6623,3922.0
6624,5790.0
6625,5652.0
6626,9722.0
6627,5618.0
6628,5641.0
6629,7190.0
6630,4141.0
6631,8470.0
6632,4105.0
6633,9277.0
6634,5855.0
6635,4104.0
6636,4898.0
6637,3994.0
6638,5657.0
6639,14222.0
6640,3593.0
6641,4335.0
6642,8316.0
6643,6276.0
6644,5393.0
6645,7128.0
6646,5405.0
6647,4512.0
6648,3731.0
6649,9095.0
6650,5447.0
6651,6196.0
6652,5392.0
6653,4694.0
6654,7749.0
6655,4204.0
6656,3966.0
6657,8020.0
6658,8343.0
6659,4653.0
6660,6681.0
6661,4646.0
6662,4033.0
6663,8813.0
6664,7684.0
6665,5987.0
6666,4902.0
6667,3823.0
6668,5939.0
6669,3508.0
6670,7409.0
6671,3486.0
6672,4778.0
6673,4286.0
6674,5140.0
6675,5622.0
6676,6536.0
6677,4646.0
6678,7431.0
6679,5640.0
6680,6621.0
6681,6110.0
6682,6654.0
6683,9545.0
6684,6261.0
6685,2611.0
6686,6166.0
6687,6146.0
6688,3513.0
6689,10800.0
6690,4668.0
6691,6024.0
6692,9317.0
6693,6236.0
6694,3353.0
6695,0.0
6696,7480.0
6697,6468.0
6698,6613.0
6699,7698.0
6700,5631.0
6701,4305.0
6702,4905.0
6703,4534.0
6704,4847.0
6705,5888.0
6706,4230.0
6707,5239.0
6708,5583.0
6709,5722.0
6710,6279.0
6711,4843.0
6712,5602.0
6713,4730.0
6714,6668.0
6715,6051.0
6716,5373.0
6717,5526.0
6718,5537.0
6719,8923.0
6720,4421.0
6721,3908.0
6722,4842.0
6723,6729.0
6724,5308.0
6725,3929.0
6726,3539.0
6727,6969.0
6728,7859.0
6729,4445.0
6730,7342.0
6731,6054.0
6732,5056.0
6733,4482.0
6734,2900.0
6735,4646.0
6736,7416.0
6737,5355.0
6738,6927.0
6739,7614.0
6740,4238.0
6741,6895.0
6742,3894.0
6743,3152.0
6744,6127.0
6745,11483.0
6746,7412.0
6747,5553.0
6748,3317.0
6749,6930.0
6750,7121.0
6751,4775.0
6752,6736.0
6753,4608.0
6754,5479.0
6755,5880.0
6756,4229.0
6757,5136.0
6758,4301.0
6759,4170.0
6760,3509.0
6761,6877.0
6762,7084.0
6763,4459.0
6764,5935.0
6765,4755.0
6766,4303.0
6767,4479.0
6768,5961.0
6769,6054.0
6770,5175.0
6771,3395.0
6772,8275.0
6773,4771.0
6774,4752.0
6775,6477.0
6776,7776.0
6777,6578.0
6778,4019.0
6779,7869.0
6780,7266.0
6781,10617.0
6782,4162.0
6783,4187.0
6784,5249.0
6785,4965.0
6786,4982.0
6787,6557.0
6788,6964.0
6789,4909.0
6790,3209.0
6791,5823.0
6792,8129.0
6793,3959.0
6794,6039.0
6795,3811.0
6796,6366.0
6797,6636.0
6798,5959.0
6799,7563.0
6800,5180.0
6801,3447.0
6802,6587.0
6803,5448.0
6804,7756.0
6805,7067.0
6806,7316.0
6807,5453.0
6808,3968.0
6809,10306.0
6810,4149.0
6811,9075.0
6812,5755.0
6813,3152.0
6814,6970.0
6815,5269.0
6816,6390.0
6817,8646.0
6818,3284.0
6819,4708.0
6820,6323.0
6821,7710.0
6822,8798.0
6823,4813.0
6824,5273.0
6825,4450.0
6826,5813.0
6827,5033.0
6828,8449.0
6829,7596.0
6830,11055.0
6831,3576.0
6832,5290.0
6833,9504.0
6834,7397.0
6835,3920.0
6836,9928.0
6837,5664.0
6838,5376.0
6839,4331.0
6840,3950.0
6841,4620.0
6842,4949.0
6843,3903.0
6844,3678.0
6845,7870.0
6846,6226.0
6847,20806.0
6848,5119.0
6849,3275.0
6850,6347.0
6851,9169.0
6852,6142.0
6853,5538.0
6854,4871.0
6855,6438.0
6856,5808.0
6857,3709.0
6858,5022.0
6859,5569.0
6860,8224.0
6861,5230.0
6862,7275.0
6863,3245.0
6864,4534.0
6865,4042.0
6866,7863.0
6867,8117.0
6868,6751.0
6869,6816.0
6870,3591.0
6871,4412.0
6872,3337.0
6873,6500.0
6874,10050.0
6875,7786.0
6876,4731.0
6877,3817.0
6878,3678.0
6879,4125.0
6880,9983.0
6881,5296.0
6882,4278.0
6883,3911.0
6884,6579.0
6885,2782.0
6886,4695.0
6887,3565.0
6888,6342.0
6889,5231.0
6890,5571.0
6891,7145.0
6892,4755.0
6893,3983.0
6894,5599.0
6895,5007.0
6896,10766.0
6897,5614.0
6898,7063.0
6899,6812.0
6900,8223.0
6901,6333.0
6902,8133.0
6903,3703.0
6904,3854.0
6905,5201.0
6906,3986.0
6907,9062.0
6908,5800.0
6909,4331.0
6910,5334.0
6911,5822.0
6912,8929.0
6913,3888.0
6914,10639.0
6915,3536.0
6916,6307.0
6917,7302.0
6918,3391.0
6919,4858.0
6920,4783.0
6921,5945.0
6922,4122.0
6923,5687.0
6924,7285.0
6925,6404.0
6926,5465.0
6927,3564.0
6928,7969.0
6929,13204.0
6930,5181.0
6931,4385.0
6932,5351.0
6933,5964.0
6934,5649.0
6935,6058.0
6936,3589.0
6937,5988.0
6938,4611.0
6939,7088.0
6940,6295.0
6941,4579.0
6942,4418.0
6943,3424.0
6944,7747.0
6945,9971.0
6946,4524.0
6947,3543.0
6948,6494.0
6949,5090.0
6950,4298.0
6951,7933.0
6952,5383.0
6953,6980.0
6954,5034.0
6955,3739.0
6956,5056.0
6957,6536.0
6958,5867.0
6959,6974.0
6960,7053.0
6961,4460.0
6962,6843.0
6963,4185.0
6964,5757.0
6965,6420.0
6966,6428.0
6967,9251.0
6968,7399.0
6969,5748.0
6970,6429.0
6971,6270.0
6972,5583.0
6973,5025.0
6974,3573.0
6975,5660.0
6976,6858.0
6977,5125.0
6978,3659.0
6979,7231.0
6980,6725.0
6981,5805.0
6982,5005.0
6983,5001.0
6984,6577.0
6985,5580.0
6986,5864.0
6987,4391.0
6988,6490.0
6989,5423.0
6990,3154.0
6991,6112.0
6992,4718.0
6993,6632.0
6994,6578.0
6995,6547.0
6996,8646.0
6997,4956.0
6998,4243.0
6999,8728.0
7000,4834.0
7001,7139.0
7002,5793.0
7003,4256.0
7004,5805.0
7005,5005.0
7006,7121.0
7007,10047.0
7008,5443.0
7009,2307.0
7010,4443.0
7011,5987.0
7012,6975.0
7013,4575.0
7014,5610.0
7015,4650.0
7016,4746.0
7017,3181.0
7018,4464.0
7019,4604.0
7020,6342.0
7021,5182.0
7022,5891.0
7023,7382.0
7024,7969.0
7025,6373.0
7026,3869.0
7027,9071.0
7028,8032.0
7029,4188.0
7030,6669.0
7031,4915.0
7032,5490.0
7033,2805.0
7034,5331.0
7035,3272.0
7036,8930.0
7037,6511.0
7038,4921.0
7039,6733.0
7040,5106.0
7041,6321.0
7042,14504.0
7043,9429.0
7044,4371.0
7045,2304.0
7046,5071.0
7047,7513.0
7048,5124.0
7049,9966.0
7050,16752.0
7051,3690.0
7052,4679.0
7053,6044.0
7054,3226.0
7055,6800.0
7056,4461.0
7057,5990.0
7058,4857.0
7059,5244.0
7060,5175.0
7061,5990.0
7062,7696.0
7063,5033.0
7064,6351.0
7065,5822.0
7066,3894.0
7067,4405.0
7068,5877.0
7069,4576.0
7070,4980.0
7071,6603.0
7072,5760.0
7073,5089.0
7074,6665.0
7075,5605.0
7076,7559.0
7077,7131.0
7078,6608.0
7079,4629.0
7080,2998.0
7081,5639.0
7082,5475.0
7083,4566.0
7084,4062.0
7085,6742.0
7086,4814.0
7087,6725.0
7088,5908.0
7089,4432.0
7090,4443.0
7091,4700.0
7092,7503.0
7093,4516.0
7094,6161.0
7095,15272.0
7096,6685.0
7097,5227.0
7098,3607.0
7099,3856.0
7100,6017.0
7101,3675.0
7102,6025.0
7103,8788.0
7104,4129.0
7105,11961.0
7106,10101.0
7107,4602.0
7108,5949.0
7109,4294.0
7110,5957.0
7111,4798.0
7112,8497.0
7113,6560.0
7114,6806.0
7115,3731.0
7116,6808.0
7117,4419.0
7118,8159.0
7119,5303.0
7120,4479.0
7121,4782.0
7122,6029.0
7123,6484.0
7124,8958.0
7125,5105.0
7126,8728.0
7127,5486.0
7128,7479.0
7129,4292.0
7130,3686.0
7131,4893.0
7132,8275.0
7133,4867.0
7134,7132.0
7135,4598.0
7136,6555.0
7137,3993.0
7138,7056.0
7139,4811.0
7140,3449.0
7141,13864.0
7142,16414.0
7143,5561.0
7144,6353.0
7145,6815.0
7146,8189.0
7147,8258.0
7148,4789.0
7149,7007.0
7150,4338.0
7151,6649.0
7152,4011.0
7153,5078.0
7154,4064.0
7155,5009.0
7156,7909.0
7157,4656.0
7158,3452.0
7159,5679.0
7160,3402.0
7161,4170.0
7162,5674.0
7163,5874.0
7164,6823.0
7165,7530.0
7166,6245.0
7167,5268.0
7168,5495.0
7169,11015.0
7170,7927.0
7171,4773.0
7172,4616.0
7173,10172.0
7174,4238.0
7175,6536.0
7176,2650.0
7177,4228.0
7178,5607.0
7179,6030.0
7180,3330.0
7181,8330.0
7182,7765.0
7183,10062.0
7184,5497.0
7185,8709.0
7186,2604.0
7187,5384.0
7188,5665.0
7189,4112.0
7190,6857.0
7191,4301.0
7192,4507.0
7193,7527.0
7194,8736.0
7195,7563.0
7196,4250.0
7197,3871.0
7198,8026.0
7199,7914.0
7200,4632.0
7201,3692.0
7202,5501.0
7203,8478.0
7204,3551.0
7205,6028.0
7206,6914.0
7207,7184.0
7208,11476.0
7209,3806.0
7210,9192.0
7211,4573.0
7212,4895.0
7213,3066.0
7214,5160.0
7215,5536.0
7216,4191.0
7217,5932.0
7218,4368.0
7219,3493.0
7220,5951.0
7221,4054.0
7222,7505.0
7223,4650.0
7224,6507.0
7225,7624.0
7226,4574.0
7227,7933.0
7228,6309.0
7229,5320.0
7230,5262.0
7231,5148.0
7232,7375.0
7233,6006.0
7234,4440.0
7235,6861.0
7236,6272.0
7237,6598.0
7238,4838.0
7239,6823.0
7240,4971.0
7241,5057.0
7242,4825.0
7243,7535.0
7244,4812.0
7245,5548.0
7246,4088.0
7247,4771.0
7248,3902.0
7249,3938.0
7250,7471.0
7251,7436.0
7252,8912.0
7253,7903.0
7254,6095.0
7255,5317.0
7256,4824.0
7257,10403.0
7258,9524.0
7259,5737.0
7260,7320.0
7261,6824.0
7262,6267.0
7263,2725.0
7264,9251.0
7265,5546.0
7266,5187.0
7267,5249.0
7268,2123.0
7269,7589.0
7270,5466.0
7271,3852.0
7272,4255.0
7273,4172.0
7274,6215.0
7275,5396.0
7276,5426.0
7277,5761.0
7278,3537.0
7279,3296.0
7280,2739.0
7281,6258.0
7282,16694.0
7283,3120.0
7284,4381.0
7285,5267.0
7286,4244.0
7287,4061.0
7288,4343.0
7289,2374.0
7290,6046.0
7291,6280.0
7292,3180.0
7293,7388.0
7294,3960.0
7295,4073.0
7296,10627.0
7297,6511.0
7298,10594.0
7299,3612.0
7300,6046.0
7301,4349.0
7302,4530.0
7303,12370.0
7304,11024.0
7305,6128.0
7306,5384.0
7307,4194.0
7308,5212.0
7309,4133.0
7310,7035.0
7311,4737.0
7312,5723.0
7313,6396.0
7314,3670.0
7315,5908.0
7316,6393.0
7317,4804.0
7318,6163.0
7319,3523.0
7320,5543.0
7321,5198.0
7322,6855.0
7323,7281.0
7324,5645.0
7325,3842.0
7326,7016.0
7327,4837.0
7328,3930.0
7329,6185.0
7330,5928.0
7331,6003.0
7332,4868.0
7333,5317.0
7334,5676.0
7335,4956.0
7336,5817.0
7337,5218.0
7338,3823.0
7339,8031.0
7340,6391.0
7341,5265.0
7342,9408.0
7343,4247.0
7344,2891.0
7345,6015.0
7346,8978.0
7347,9223.0
7348,5162.0
7349,5834.0
7350,5459.0
7351,5801.0
7352,4959.0
7353,7713.0
7354,2563.0
7355,4465.0
7356,4672.0
7357,4656.0
7358,4409.0
7359,5390.0
7360,6051.0
7361,4736.0
7362,7159.0
7363,4649.0
7364,0.0
7365,4315.0
7366,5967.0
7367,6257.0
7368,6291.0
7369,6965.0
7370,3489.0
7371,8824.0
7372,7284.0
7373,5979.0
7374,4545.0
7375,3118.0
7376,7466.0
7377,5281.0
7378,7388.0
7379,5876.0
7380,5022.0
7381,7486.0
7382,5270.0
7383,3954.0
7384,6618.0
7385,3852.0
7386,8166.0
7387,8868.0
7388,6099.0
7389,4024.0
7390,4710.0
7391,3937.0
7392,2489.0
7393,6891.0
7394,4389.0
7395,7104.0
7396,3255.0
7397,5237.0
7398,5394.0
7399,9013.0
7400,3842.0
7401,4754.0
7402,3843.0
7403,6466.0
7404,4569.0
7405,5782.0
7406,7928.0
7407,6944.0
7408,6457.0
7409,6940.0
7410,4928.0
7411,4528.0
7412,4495.0
7413,9471.0
7414,0.0
7415,8842.0
7416,14272.0
7417,4226.0
7418,4388.0
7419,4574.0
7420,7240.0
7421,9390.0
7422,6346.0
7423,6947.0
7424,6833.0
7425,6563.0
7426,4817.0
7427,4327.0
7428,5077.0
7429,3950.0
7430,3271.0
7431,3824.0
7432,5628.0
7433,14767.0
7434,6220.0
7435,4456.0
7436,5980.0
7437,3404.0
7438,5565.0
7439,3777.0
7440,7341.0
7441,5843.0
7442,4958.0
7443,11799.0
7444,11463.0
7445,4274.0
7446,6193.0
7447,3308.0
7448,5003.0
7449,4864.0
7450,7471.0
7451,4163.0
7452,3740.0
7453,4158.0
7454,4910.0
7455,5017.0
7456,6017.0
7457,4121.0
7458,6570.0
7459,6966.0
7460,5807.0
7461,3888.0
7462,3742.0
7463,6259.0
7464,3625.0
7465,8298.0
7466,4083.0
7467,4258.0
7468,4960.0
7469,5207.0
7470,4300.0
7471,4564.0
7472,6604.0
7473,8580.0
7474,7693.0
7475,4484.0
7476,3880.0
7477,5227.0
7478,5283.0
7479,3922.0
7480,5455.0
7481,5652.0
7482,9722.0
7483,5618.0
7484,5164.0
7485,7190.0
7486,4230.0
7487,8219.0
7488,4389.0
7489,10254.0
7490,5855.0
7491,4063.0
7492,4843.0
7493,3861.0
7494,5689.0
7495,14222.0
7496,4049.0
7497,4747.0
7498,9142.0
7499,6276.0
7500,5110.0
7501,7384.0
7502,5405.0
7503,4366.0
7504,4056.0
7505,9095.0
7506,5953.0
7507,6196.0
7508,6562.0
7509,4694.0
7510,7182.0
7511,4204.0
7512,3598.0
7513,8020.0
7514,7712.0
7515,4653.0
7516,6681.0
7517,4920.0
7518,4033.0
7519,7650.0
7520,7684.0
7521,5987.0
7522,3725.0
7523,3823.0
7524,5916.0
7525,3508.0
7526,7409.0
7527,3486.0
7528,4778.0
7529,4286.0
7530,5448.0
7531,5622.0
7532,6536.0
7533,4966.0
7534,6974.0
7535,4855.0
7536,6937.0
7537,6110.0
7538,7226.0
7539,9545.0
7540,5815.0
7541,2488.0
7542,5509.0
7543,6215.0
7544,3513.0
7545,10800.0
7546,4572.0
7547,6024.0
7548,9317.0
7549,5453.0
7550,3244.0
7551,0.0
7552,7480.0
7553,5259.0
7554,6613.0
7555,8242.0
7556,5266.0
7557,4785.0
7558,4905.0
7559,4534.0
7560,4847.0
7561,6080.0
7562,4230.0
7563,5239.0
7564,5583.0
7565,5722.0
7566,6279.0
7567,5246.0
7568,5602.0
7569,4730.0
7570,6668.0
7571,6051.0
7572,4967.0
7573,5539.0
7574,5528.0
7575,8364.0
7576,3649.0
7577,4819.0
7578,5169.0
7579,5838.0
7580,5308.0
7581,3649.0
7582,3539.0
7583,6738.0
7584,7859.0
7585,4445.0
7586,7342.0
7587,6054.0
7588,5799.0
7589,4231.0
7590,2873.0
7591,4966.0
7592,7416.0
7593,5348.0
7594,7857.0
7595,7614.0
7596,4702.0
7597,6895.0
7598,3894.0
7599,2944.0
7600,6127.0
7601,11483.0
7602,5949.0
7603,5553.0
7604,3317.0
7605,4803.0
7606,8447.0
7607,4725.0
7608,7197.0
7609,4608.0
7610,4164.0
7611,5880.0
7612,4745.0
7613,4929.0
7614,3415.0
7615,3530.0
7616,3509.0
7617,7207.0
7618,4899.0
7619,4126.0
7620,5935.0
7621,4755.0
7622,3920.0
7623,4479.0
7624,5961.0
7625,5110.0
7626,5175.0
7627,3395.0
7628,8275.0
7629,5234.0
7630,4956.0
7631,6522.0
7632,7776.0
7633,5656.0
7634,4311.0
7635,5539.0
7636,7266.0
7637,10617.0
7638,4193.0
7639,3833.0
7640,4380.0
7641,4965.0
7642,4982.0
7643,7561.0
7644,6964.0
7645,5631.0
7646,2895.0
7647,5823.0
7648,6867.0
7649,3959.0
7650,6039.0
7651,3811.0
7652,6366.0
7653,7031.0
7654,5883.0
7655,7430.0
7656,5180.0
7657,3537.0
7658,4689.0
7659,5448.0
7660,7756.0
7661,7067.0
7662,7316.0
7663,5047.0
7664,4120.0
7665,10306.0
7666,4149.0
7667,9970.0
7668,4679.0
7669,4243.0
7670,6090.0
7671,5269.0
7672,6945.0
7673,8833.0
7674,3284.0
7675,3992.0
7676,6323.0
7677,7710.0
7678,8798.0
7679,5051.0
7680,5273.0
7681,4450.0
7682,5813.0
7683,4969.0
7684,8449.0
7685,7596.0
7686,10455.0
7687,3576.0
7688,5290.0
7689,10061.0
7690,6506.0
7691,4021.0
7692,7695.0
7693,6034.0
7694,5376.0
7695,4576.0
7696,3950.0
7697,4620.0
7698,4949.0
7699,3903.0
7700,3678.0
7701,7870.0
7702,5265.0
7703,20806.0
7704,5119.0
7705,3185.0
7706,6347.0
7707,8109.0
7708,5273.0
7709,5985.0
7710,5821.0
7711,6438.0
7712,5808.0
7713,3577.0
7714,5622.0
7715,5569.0
7716,8224.0
7717,5362.0
7718,7275.0
7719,3170.0
7720,4534.0
7721,2999.0
7722,7863.0
7723,9798.0
7724,9121.0
7725,6816.0
7726,3591.0
7727,4927.0
7728,3337.0
7729,7317.0
7730,10050.0
7731,7786.0
7732,4346.0
7733,4170.0
7734,3678.0
7735,3728.0
7736,8473.0
7737,5296.0
7738,4558.0
7739,3911.0
7740,6516.0
7741,2782.0
7742,4695.0
7743,3855.0
7744,6342.0
7745,5363.0
7746,5324.0
7747,7068.0
7748,4755.0
7749,3983.0
7750,5747.0
7751,5547.0
7752,8615.0
7753,5614.0
7754,7063.0
7755,6812.0
7756,8223.0
7757,6333.0
7758,8133.0
7759,3703.0
7760,4623.0
7761,5041.0
7762,4953.0
7763,9062.0
7764,5800.0
7765,4331.0
7766,5797.0
7767,5822.0
7768,8929.0
7769,3888.0
7770,10639.0
7771,3926.0
7772,6307.0
7773,7318.0
7774,3391.0
7775,4441.0
7776,5285.0
7777,6120.0
7778,4122.0
7779,5687.0
7780,9022.0
7781,6404.0
7782,5501.0
7783,4076.0
7784,6699.0
7785,11781.0
7786,6122.0
7787,4385.0
7788,5351.0
7789,5964.0
7790,5072.0
7791,5498.0
7792,3589.0
7793,5988.0
7794,5287.0
7795,4678.0
7796,6469.0
7797,4520.0
7798,4418.0
7799,3424.0
7800,7747.0
7801,9971.0
7802,4524.0
7803,4714.0
7804,5591.0
7805,5109.0
7806,4113.0
7807,7933.0
7808,6799.0
7809,7575.0
7810,5034.0
7811,3739.0
7812,5056.0
7813,8429.0
7814,8613.0
7815,6776.0
7816,7053.0
7817,4875.0
7818,6714.0
7819,4185.0
7820,5568.0
7821,6420.0
7822,6428.0
7823,9288.0
7824,7399.0
7825,7481.0
7826,4312.0
7827,6270.0
7828,5405.0
7829,5025.0
7830,4288.0
7831,5660.0
7832,6858.0
7833,4784.0
7834,3659.0
7835,7524.0
7836,6725.0
7837,5805.0
7838,4926.0
7839,5001.0
7840,6577.0
7841,5767.0
7842,6413.0
7843,4391.0
7844,6490.0
7845,5452.0
7846,3154.0
7847,5500.0
7848,4718.0
7849,7003.0
7850,6578.0
7851,6719.0
7852,9544.0
7853,4629.0
7854,4809.0
7855,8728.0
7856,4834.0
7857,7272.0
7858,6480.0
7859,4256.0
7860,5805.0
7861,5005.0
7862,7121.0
7863,9792.0
7864,5443.0
7865,2580.0
7866,4443.0
7867,7628.0
7868,6975.0
7869,6311.0
7870,5610.0
7871,4650.0
7872,4746.0
7873,3181.0
7874,4166.0
7875,4604.0
7876,6342.0
7877,6559.0
7878,5645.0
7879,6980.0
7880,7969.0
7881,6373.0
7882,3869.0
7883,9071.0
7884,7972.0
7885,4287.0
7886,6669.0
7887,3926.0
7888,5490.0
7889,2805.0
7890,5331.0
7891,3272.0
7892,8930.0
7893,6082.0
7894,6500.0
7895,6444.0
7896,5106.0
7897,6977.0
7898,15545.0
7899,9429.0
7900,4371.0
7901,2304.0
7902,5071.0
7903,7593.0
7904,5124.0
7905,10376.0
7906,16752.0
7907,4028.0
7908,4679.0
7909,6116.0
7910,3774.0
7911,6572.0
7912,4873.0
7913,5990.0
7914,4857.0
7915,5244.0
7916,5175.0
7917,5990.0
7918,8405.0
7919,5033.0
7920,6351.0
7921,5822.0
7922,3894.0
7923,4562.0
7924,7671.0
7925,5422.0
7926,4802.0
7927,7182.0
7928,5768.0
7929,5089.0
7930,6665.0
7931,6557.0
7932,7559.0
7933,8187.0
7934,6536.0
7935,5614.0
7936,2998.0
7937,5670.0
7938,5475.0
7939,4566.0
7940,4062.0
